"","table_name_filled","column","ref_table","ref_column"
"1853","referrals_made","strength_id","strengths","strengths_id"
"1854","referrals_made","beds_id","beds","beds_id"
"1855","referrals_made","event_log_id","event_log","event_log_id"
"1856","referrals_made","group_profile_id","group_profile","group_profile_id"
"1857","referrals_made","priority_status","priority_status","priority_status_id"
"1858","referrals_made","program_id","program_info","program_info_id"
"1859","referrals_made","reason_id","referral_reason","referral_reason_id"
"1860","referrals_made","udf_clinician_rec","staff","staff_id"
"1861","referrals_made","referrals_to_agency_id","referrals_to_agency","referrals_to_agency_id"
"1862","referrals_made","units_id","units","units_id"
"1863","referrals_made","modality_id","modality","modality_id"
"1864","referrals_made","problem_category_id","problem_category","problem_category_id"
"1865","referrals_made","initial_status","oc_status","oc_status_id"
"1866","referrals_made","program_modifier_id","program_modifier","program_modifier_id"
"1867","referrals_made","agency_id","agency","agency_id"
"1868","referrals_made","referral_transmission_status","careconnect_referral_status","careconnect_referral_status_id"
"1869","referrals_made","ccd_id","hl7_log","hl7_log_id"
"1870","referrals_made","ccd_purpose_id","ccd_purpose","ccd_purpose_id"
"1871","referrals_made","on_psych_med_last_30_days","on_psych_med_last_30_days","on_psych_med_last_30_days_id"
"1872","referrals_made","if_on_psych_med_last_30_days","psych_medication_last_30_days","psych_medication_last_30_days_id"
"1873","referrals_made","closure_reason","closure_reason","closure_reason_id"
"1874","referrals_made_status","event_log_id","event_log","event_log_id"
"1875","referrals_made_status","oc_status_id","oc_status","oc_status_id"
"1876","referrals_made_status","referrals_made_id","referrals_made","referrals_made_id"
"1877","referrals_made_status","status_reason","referral_status_reason","referral_status_reason_id"
"1878","referrals_made_status","referral_status_appt_disposition_id","referral_status_appt_disposition","referral_status_appt_disposition_id"
"1879","referrals_made_status","appointment_staff_id","staff","staff_id"
"1880","referrals_made_status","med_appt_practitioner","staff","staff_id"
"1881","referrals_made_status","med_appt_program_of_service","group_profile","group_profile_id"
"1882","referrals_to_agency","supervision_level_requested_id","supervision_level_requested","supervision_level_requested_id"
"1883","referrals_to_agency","funding_enrollment_plan_id","billing_payment_plan","billing_payment_plan_id"
"1884","referrals_to_agency","agency_id","agency","agency_id"
"1885","referrals_to_agency","referring_county_id","county","county_id"
"1886","referrals_to_agency","staff_denied","staff","staff_id"
"1887","referrals_to_agency","staff_overwrite_biz_rule","staff","staff_id"
"1888","referrals_to_agency","referral_petition_type_id","referral_petition_type","referral_petition_type_id"
"1889","referrals_to_agency","staff_approved","staff","staff_id"
"1890","referrals_to_agency","relationship_id","relationship","relationship_id"
"1891","referrals_to_agency","event_log_id","event_log","event_log_id"
"1892","referrals_to_agency","marketing_info_id","market_info","market_info_id"
"1893","referrals_to_agency","placed_by_id","placed_by","placed_by_id"
"1894","referrals_to_agency","priority_status","priority_status","priority_status_id"
"1895","referrals_to_agency","reason_id","referral_reason","referral_reason_id"
"1896","referrals_to_agency","referral_contact","people","people_id"
"1897","referrals_to_agency","referral_source","group_profile","group_profile_id"
"1898","referrals_to_agency","inquiry_type_id","inquiry_type","inquiry_type_id"
"1899","referrals_to_agency","insurance_status_id","insurance_status","insurance_status_id"
"1900","referrals_to_agency","emerg_med_needs_ynu_id","YNU","YNU_id"
"1901","referrals_to_agency","emerg_med_needs_appt_schdl_ynna_id","YNNA","YNNA_id"
"1902","referrals_to_agency","client_aware_of_referral_ynu_id","YNU","YNU_id"
"1903","referrals_to_agency","referral_request_type_id","referral_request_type","referral_request_type_id"
"1904","referrals_to_agency","institution_released_ynna_id","YNNA","YNNA_id"
"1905","referrals_to_agency","institution_released_type_id","applicant_type","applicant_type_id"
"1906","referrals_to_agency","institution_released_id","institution_released","institution_released_id"
"1907","referrals_to_agency","mh_services_receving_ynu_id","YNU","YNU_id"
"1908","referrals_to_agency","referred_by_people_id","people","people_id"
"1909","referrals_to_agency","referring_type_id","referring_type","referring_type_id"
"1910","resource_liability_data","event_log_id","event_log","event_log_id"
"1911","resource_liability_data","resource_type_id","resource_type","resource_type_id"
"1912","restriction_entry_attempts","event_log_id","event_log","event_log_id"
"1913","restriction_entry_attempts","restrictions_id","restrictions","restrictions_id"
"1914","restriction_entry_attempts","entry_attempts_id","entry_attempts","entry_attempts_id"
"1915","restrictions","event_log_id","event_log","event_log_id"
"1916","restrictions","alert_suicide_potential_id","alert_suicide_potential","alert_suicide_potential_id"
"1917","restrictions","alert_violence_potential_id","alert_violence_potential","alert_violence_potential_id"
"1918","restrictions","medication_history_id","medication_history","medication_history_id"
"1919","school_assignments_client","event_log_id","event_log","event_log_id"
"1920","school_assignments_client","school_lesson_plan_assignments_id","school_lesson_plan_assignments","school_lesson_plan_assignments_id"
"1921","service_plan_addendum","event_log_id","event_log","event_log_id"
"1922","service_plan_addendum","service_plan_header_id","service_plan_header","service_plan_header_id"
"1923","service_plan_development","event_log_id","event_log","event_log_id"
"1924","service_plan_development","service_plan_header_id","service_plan_header","service_plan_header_id"
"1925","service_plan_development","progress_note_id","progress_note","progress_note_id"
"1926","service_plan_header","msdp_pharm4","YNNA","YNNA_id"
"1927","service_plan_header","msdp_pharm1","YNNA","YNNA_id"
"1928","service_plan_header","relapse_prevent_plan_from_assessment_id","event_log","event_log_id"
"1929","service_plan_header","msdp_iaprecieved","YNNA","YNNA_id"
"1930","service_plan_header","msdp_pharm3","YNNA","YNNA_id"
"1931","service_plan_header","nyscri_rationale","YNNA","YNNA_id"
"1932","service_plan_header","msdp_pharm2","YNNA","YNNA_id"
"1933","service_plan_header","udf_legally_responsible","user_defined_lut","user_defined_lut_id"
"1934","service_plan_header","event_log_id","event_log","event_log_id"
"1935","service_plan_header","udf_pcp_relationship","relationship","relationship_id"
"1936","service_plan_header","udf_pcp_legally_responsible_person","user_defined_lut","user_defined_lut_id"
"1937","service_plan_header","parent_service_plan_id","service_plan_header","service_plan_header_id"
"1938","service_plan_header","service_plan_setup_header_id","service_plan_setup_header","service_plan_setup_header_id"
"1939","service_plan_header","service_plan_type_id","service_plan_type","service_plan_type_id"
"1940","service_plan_header","udf_responsible_relationship","relationship","relationship_id"
"1941","service_plan_header","child_service_plan_id","service_plan_header","service_plan_header_id"
"1942","service_plan_header","udf_direct_contact","user_defined_lut","user_defined_lut_id"
"1943","service_plan_header","udf_reviewed","user_defined_lut","user_defined_lut_id"
"1944","service_track","guardian_type_id","guardian_type","guardian_type_id"
"1945","service_track","probation_parole_at_dc","YNU","YNU_id"
"1946","service_track","sms_phone_providers_id","sms_phone_providers","sms_phone_providers_id"
"1947","service_track","school_status_id","school_status","school_status_id"
"1948","service_track","employment_status_id","employment_status","employment_status_id"
"1949","service_track","agency_id","agency","agency_id"
"1950","service_track","event_log_id","event_log","event_log_id"
"1951","service_track","service_track_type_id","service_track_type","service_track_type_id"
"1952","service_track","initial_program","program_info","program_info_id"
"1953","service_track","initial_facility","group_profile","group_profile_id"
"1954","service_track","initial_unit","units","units_id"
"1955","service_track","initial_bed","beds","beds_id"
"1956","service_track","initial_mo","group_profile","group_profile_id"
"1957","service_track","initial_schedule","schedules","schedules_id"
"1958","service_track","initial_grade","school_grade","school_grade_id"
"1959","service_track","initial_prim_worker","staff","staff_id"
"1960","service_track","initial_worker_role","worker_role","worker_role_id"
"1961","service_track","enrollment_event","event_definition","event_definition_id"
"1962","service_track","discharge_event_id","event_definition","event_definition_id"
"1963","service_track","referrals_made_id","referrals_made","referrals_made_id"
"1964","service_track","referral_reason","referral_reason","referral_reason_id"
"1965","service_track","referral_source","group_profile","group_profile_id"
"1966","service_track","marketing_info_id","market_info","market_info_id"
"1967","service_track","discharged_to_location","group_profile","group_profile_id"
"1968","service_track","discharged_to_type","applicant_type","applicant_type_id"
"1969","service_track","discharged_residence_type","residence_type","residence_type_id"
"1970","service_track","initial_program_modifier","program_modifier","program_modifier_id"
"1971","service_track","cdw_disch_employment_status","employment_status","employment_status_id"
